address,census_tract,clearance_date,clearance_status,council_district_code,description,district,latitude,location,location_description,longitude,primary_type,timestamp,unique_key,x_coordinate,y_coordinate,year,zipcode
3400 LYNRIDGE DR Austin TX 78723,21.13,2015-01-26 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,3400 LYNRIDGE DR,-97.700502411477,Burglary,2015-01-16 00:00:00,2015160830.0,3138589.0,10089175.0,2015.0,78723.0
(30.3342 -97.700542),18.12,2014-02-24 00:00:00,Not cleared,4.0,AUTO THEFT,I,30.3342,(30.3342-97.700542),820 BLACKSON AVE,-97.700542,Auto Theft,2014-02-21 00:00:00,2014520971.0,3127150.0,10095240.0,2014.0,78752.0
5355 N IH 35 SVRD NB Austin TX 78723,21.05,2015-11-17 00:00:00,Not cleared,4.0,AGG ROBBERY BY ASSAULT,I,30.32936427457502,,5355 N IH 35 SVRD NB,-97.700502411477,Robbery,2015-08-29 00:00:00,20152410558.0,3125142.0,10087432.0,2015.0,78723.0
(30.299912 -97.686021),3.06,2014-03-14 00:00:00,Not cleared,1.0,AUTO THEFT,I,30.299912,(30.299912-97.686021),5210 MANOR RD,-97.686021,Auto Theft,2014-03-06 00:00:00,2014651811.0,3131822.0,10082715.0,2014.0,78723.0
(30.355088 -97.731434),15.04,2014-08-05 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.355088,(30.355088-97.731434),7781 BURNET RD,-97.731434,Theft: BOV,2014-07-16 00:00:00,20145031294.0,3117157.0,10102430.0,2014.0,78757.0
6001 MIDDLE FISKVILLE RD Austin TX 78752,15.03,2015-11-03 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,6001 MIDDLE FISKVILLE RD,-97.700502411477,Theft,2015-10-31 00:00:00,20153040237.0,3124396.0,10090821.0,2015.0,78752.0
1601 W KOENIG LN Austin TX 78756,2.05,2015-05-05 00:00:00,Cleared by Arrest,7.0,AUTO THEFT,I,30.32936427457502,,1601 W KOENIG LN,-97.700502411477,Auto Theft,2015-05-04 00:00:00,20151240656.0,3116189.0,10094172.0,2015.0,78756.0
(30.370914 -97.722386),18.18,2014-04-09 00:00:00,Not cleared,7.0,THEFT,I,30.370914,(30.370914-97.722386),8940 RESEARCH BLVD SVRD SB,-97.722386,Theft: All Other Larceny,2014-04-01 00:00:00,20148000827.0,3119972.0,10108208.0,2014.0,78757.0
(30.338618 -97.692566),18.13,,,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-10-24 00:00:00,20142971840.0,3129997.0,10096983.0,2014.0,78753.0
6906 GUADALUPE ST Austin TX 78752,15.03,2015-12-09 00:00:00,Not cleared,4.0,BURGLARY OF COIN-OP MACHINE,I,30.32936427457502,,6906 GUADALUPE ST,-97.700502411477,Theft,2015-11-24 00:00:00,20153280872.0,3122125.0,10095499.0,2015.0,78752.0
(30.326322 -97.701935),18.12,2014-04-17 00:00:00,Not cleared,4.0,AUTO THEFT,I,30.326322,(30.326322-97.701935),1016 CAMINO LA COSTA,-97.701935,Auto Theft,2014-04-16 00:00:00,20141060233.0,3126879.0,10092289.0,2014.0,78752.0
SHERIDAN AVE / REINLI ST Austin TX 78723,21.05,2015-04-29 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,SHERIDAN AVE / REINLI ST,-97.700502411477,Theft,2015-04-22 00:00:00,20151121136.0,3126117.0,10088851.0,2015.0,78723.0
(30.371984 -97.726589),18.18,2014-04-30 00:00:00,Not cleared,7.0,THEFT FROM PERSON,I,30.371984,(30.371984-97.726589),8909 BURNET RD,-97.726589,Theft: Pocket Picking,2014-04-27 00:00:00,20141171284.0,3118776.0,10108618.0,2014.0,78757.0
1220 CAMINO LA COSTA Austin TX 78752,18.12,2015-05-12 00:00:00,Not cleared,4.0,AGG ROBBERY/DEADLY WEAPON,I,30.32936427457502,,1220 CAMINO LA COSTA,-97.700502411477,Robbery,2015-04-20 00:00:00,20151100289.0,3129001.0,10091827.0,2015.0,78752.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-01-26 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-01-25 00:00:00,2015251547.0,3129997.0,10096983.0,2015.0,78753.0
(30.324209 -97.715758),15.03,2014-04-07 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.324209,(30.324209-97.715758),6001 AIRPORT BLVD,-97.715758,Theft: BOV,2014-03-29 00:00:00,20145014047.0,3122890.0,10091831.0,2014.0,78752.0
6711 N IH 35 SVRD NB Austin TX 78752,18.12,2015-07-15 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,6711 N IH 35 SVRD NB,-97.700502411477,Theft,2015-07-14 00:00:00,20151950838.0,3125813.0,10092997.0,2015.0,78752.0
5811 BERKMAN DR Austin TX 78723,21.06,2015-09-03 00:00:00,Cleared by Arrest,4.0,AGG ROBBERY/DEADLY WEAPON,I,30.32936427457502,,5811 BERKMAN DR,-97.700502411477,Robbery,2015-05-11 00:00:00,20151311696.0,3129661.0,10087231.0,2015.0,78723.0
Austin TX 78723,21.05,2014-12-11 00:00:00,Not cleared,1.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,6021 N IH 35 SVRD NB,-97.700502411477,Theft: Shoplifting,2014-11-08 00:00:00,20143120810.0,3125350.0,10090396.0,2014.0,78723.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-03-11 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-01-15 00:00:00,2015150711.0,3129997.0,10096983.0,2015.0,78753.0
(30.325873 -97.720658),15.03,2014-11-13 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.325873,(30.325873-97.720658),302 W SKYVIEW RD,-97.720658,"Burglary / ",,,,,,
1100 REINLI ST Austin TX 78723,21.05,2015-03-31 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,1100 REINLI ST,-97.700502411477,Theft,2015-03-29 00:00:00,20155013098.0,3126350.0,10088845.0,2015.0,78723.0
(30.309491 -97.671518),21.13,2014-05-22 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.309491,(30.309491-97.671518),3210 NORTHEAST DR,-97.671518,"Burglary / ",,,,,,
(30.338618 -97.692566),18.13,2014-05-23 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-01-21 00:00:00,2014211606.0,3129997.0,10096983.0,2014.0,78753.0
6603 N IH 35 SVRD NB Austin TX 78752,18.12,2015-08-04 00:00:00,Not cleared,4.0,THEFT FROM AUTO,I,30.32936427457502,,6603 N IH 35 SVRD NB,-97.700502411477,Theft,2015-08-03 00:00:00,20155033934.0,3126381.0,10092414.0,2015.0,78752.0
1510 W NORTH LOOP BLVD Austin TX 78756,2.05,2015-10-21 00:00:00,Not cleared,7.0,THEFT OF BICYCLE,I,30.32936427457502,,1510 W NORTH LOOP BLVD,-97.700502411477,Theft,2015-10-20 00:00:00,20155046444.0,3115349.0,10091654.0,2015.0,78756.0
(30.338618 -97.692566),18.13,2014-08-16 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-08-16 00:00:00,20142281384.0,3129997.0,10096983.0,2014.0,78753.0
(30.333936 -97.695855),18.12,2014-10-09 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.333936,(30.333936-97.695855),7508 BETHUNE AVE,-97.695855,"Burglary / ",,,,,,
1700 AGGIE LN Austin TX 78757,15.04,2015-08-17 00:00:00,Not cleared,7.0,THEFT,I,30.32936427457502,,1700 AGGIE LN,-97.700502411477,Theft,2015-08-10 00:00:00,20158002700.0,3119001.0,10099848.0,2015.0,78757.0
(30.336453 -97.702691),18.04,2014-07-08 00:00:00,Not cleared,4.0,THEFT,I,30.336453,(30.336453-97.702691),709 DELMAR AVE,-97.702691,Theft: All Other Larceny,2014-07-07 00:00:00,20145029853.0,3126345.0,10095859.0,2014.0,78752.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-04-15 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-04-13 00:00:00,20151031865.0,3129997.0,10096983.0,2015.0,78753.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-08-13 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-08-09 00:00:00,20152211669.0,3129997.0,10096983.0,2015.0,78753.0
7100 E US 290 HWY SVRD WB Austin TX 78752,18.11,2016-01-07 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,7100 E US 290 HWY SVRD WB,-97.700502411477,Burglary,2015-12-26 00:00:00,20153600768.0,3132833.0,10091071.0,2015.0,78752.0
(30.309574 -97.673835),21.12,2014-03-20 00:00:00,Not cleared,1.0,THEFT,I,30.309574,(30.309574-97.673835),6305 ARNOLD DR,-97.673835,Theft: All Other Larceny,2014-03-08 00:00:00,20145010546.0,3135830.0,10086364.0,2014.0,78723.0
(30.307994 -97.674475),21.07,2014-10-08 00:00:00,Not cleared,1.0,ROBBERY BY ASSAULT,I,30.307994,(30.307994-97.674475),6211 MANOR RD,-97.674475,Robbery,2014-08-13 00:00:00,20142251548.0,3135539.0,10085683.0,2014.0,78723.0
(30.331292 -97.687425),18.12,2014-02-26 00:00:00,Not cleared,4.0,THEFT,I,30.331292,(30.331292-97.687425),7610 CAMERON RD,-97.687425,Theft: All Other Larceny,2014-02-25 00:00:00,20145008732.0,3130949.0,10094310.0,2014.0,78752.0
(30.307958 -97.671988),21.07,2014-11-12 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.307958,(30.307958-97.671988),6304 HYSIDE DR,-97.671988,"Burglary / ",,,,,,
(30.331176 -97.683984),18.11,2014-08-04 00:00:00,Cleared by Arrest,1.0,AGG ASLT ENHANC STRANGL/SUFFOC,I,30.331176,(30.331176-97.683984),1601 E ANDERSON LN SVRD EB,-97.683984,Aggravated Assault,2014-07-26 00:00:00,20142071710.0,3133691.0,10093379.0,2014.0,78752.0
(30.338618 -97.692566),18.13,2014-12-23 00:00:00,Not cleared,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-11-30 00:00:00,20145052668.0,3129997.0,10096983.0,2014.0,78753.0
7522 N IH 35 SVRD SB Austin TX 78752,18.04,2016-01-05 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,7522 N IH 35 SVRD SB,-97.700502411477,Theft,2015-12-23 00:00:00,20155056113.0,3125968.0,10096642.0,2015.0,78752.0
Austin TX 78752,18.12,2015-01-13 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6911 N IH 35 SVRD NB,-97.700502411477,Theft: BOV,2014-11-20 00:00:00,20145051471.0,3125727.0,10093477.0,2014.0,78752.0
(30.333707 -97.691929),18.12,2014-11-18 00:00:00,Not cleared,4.0,THEFT,I,30.333707,(30.333707-97.691929),7607 BLESSING AVE,-97.691929,Theft: All Other Larceny,2014-11-08 00:00:00,20143120659.0,3129938.0,10094930.0,2014.0,78752.0
7400 N IH 35 SVRD SB Austin TX 78752,18.04,2015-01-06 00:00:00,Not cleared,4.0,AUTO THEFT,I,30.32936427457502,,7400 N IH 35 SVRD SB,-97.700502411477,Auto Theft,2015-01-01 00:00:00,201511258.0,3126286.0,10095654.0,2015.0,78752.0
7200 DUVAL ST Austin TX 78752,18.04,2015-03-12 00:00:00,Not cleared,4.0,THEFT OF LICENSE PLATE,I,30.32936427457502,,7200 DUVAL ST,-97.700502411477,Theft,2015-03-11 00:00:00,20155010180.0,3124962.0,10095230.0,2015.0,78752.0
(30.32945 -97.690009),18.11,2015-01-06 00:00:00,Not cleared,1.0,THEFT,I,30.32945,(30.32945-97.690009),7517 CAMERON RD,-97.690009,Theft: All Other Larceny,2014-12-23 00:00:00,20145056110.0,3130685.0,10093333.0,2014.0,78752.0
(30.332456 -97.699557),18.12,2014-01-19 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.332456,(30.332456-97.699557),7300 BENNETT AVE,-97.699557,"Burglary / ",,,,,,
Austin TX 78752,15.03,2014-10-23 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,6406 N IH 35 SVRD SB,-97.700502411477,Theft: All Other Larceny,2014-10-11 00:00:00,20142841578.0,3124893.0,10091639.0,2014.0,78752.0
8956 RESEARCH BLVD SVRD SB Austin TX 78757,18.18,2015-06-30 00:00:00,Not cleared,7.0,BURGLARY NON RESIDENCE,I,30.32936427457502,,8956 RESEARCH BLVD SVRD SB,-97.700502411477,Burglary,2015-05-26 00:00:00,20151461024.0,3119836.0,10108283.0,2015.0,78757.0
(30.334573 -97.72885),15.05,2014-09-16 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.334573,(30.334573-97.72885),1308 ARCADIA AVE,-97.72885,Theft: BOV,2014-07-23 00:00:00,20145032320.0,3118178.0,10095099.0,2014.0,78757.0
5710 SANDHURST CIR Austin TX 78723,21.12,2015-06-04 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.32936427457502,,5710 SANDHURST CIR,-97.700502411477,Theft,2015-06-01 00:00:00,20151520653.0,3133189.0,10085086.0,2015.0,78723.0
(30.36801 -97.724772),18.18,2014-04-14 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.36801,(30.36801-97.724772),2101 POLARIS AVE,-97.724772,Theft: BOV,2014-04-09 00:00:00,20148000928.0,3119093.0,10107184.0,2014.0,78757.0
(30.347396 -97.73181),15.04,2014-11-04 00:00:00,Not cleared,7.0,AUTO THEFT,I,30.347396,(30.347396-97.73181),1919 MADISON AVE,-97.73181,Auto Theft,2014-11-03 00:00:00,20143070361.0,3117068.0,10099606.0,2014.0,78757.0
(30.32412 -97.733471),2.05,2014-08-12 00:00:00,Not cleared,7.0,BURGLARY OF RESIDENCE,I,30.32412,(30.32412-97.733471),5312 GROVER AVE,-97.733471,"Burglary / ",,,,,,
Austin TX 78723,21.05,2014-06-02 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,5801 N IH 35 SVRD NB,-97.700502411477,Theft: All Other Larceny,2014-05-30 00:00:00,20145024035.0,3125284.0,10089407.0,2014.0,78723.0
5401 N IH 35 SVRD NB Austin TX 78723,21.05,2015-07-28 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,5401 N IH 35 SVRD NB,-97.700502411477,Theft,2015-07-25 00:00:00,20152061130.0,3124905.0,10087486.0,2015.0,78723.0
2104 E ANDERSON LN SVRD WB Austin TX 78754,18.34,2015-04-30 00:00:00,Not cleared,1.0,THEFT FROM AUTO,I,30.32936427457502,,2104 E ANDERSON LN SVRD WB,-97.700502411477,Theft,2015-04-14 00:00:00,20155015577.0,3134292.0,10093430.0,2015.0,78754.0
5526 N IH 35 SVRD SB Austin TX 78751,21.05,2015-03-18 00:00:00,Not cleared,4.0,AUTO THEFT,I,30.32936427457502,,5526 N IH 35 SVRD SB,-97.700502411477,Auto Theft,2015-03-12 00:00:00,2015710237.0,3124751.0,10088183.0,2015.0,78751.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-12-21 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-12-16 00:00:00,20153501275.0,3129997.0,10096983.0,2015.0,78753.0
(30.312509 -97.693493),21.06,2014-08-28 00:00:00,Not cleared,4.0,THEFT BY SHOPLIFTING,I,30.312509,(30.312509-97.693493),5811 BERKMAN DR,-97.693493,Theft: Shoplifting,2014-07-26 00:00:00,20145032889.0,3129661.0,10087231.0,2014.0,78723.0
(30.318872 -97.702967),21.05,2014-12-01 00:00:00,Not cleared,1.0,THEFT,I,30.318872,(30.318872-97.702967),1026 CLAYTON LN,-97.702967,Theft: All Other Larceny,2014-11-21 00:00:00,20145051586.0,3126018.0,10089888.0,2014.0,78723.0
6909 RYAN DR Austin TX 78757,15.04,2015-05-13 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6909 RYAN DR,-97.700502411477,Theft,2015-05-07 00:00:00,20158001552.0,3120708.0,10096314.0,2015.0,78757.0
820 BLACKSON AVE Austin TX 78752,18.12,2015-08-11 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,820 BLACKSON AVE,-97.700502411477,Theft,2015-07-31 00:00:00,20155033478.0,3127150.0,10095240.0,2015.0,78752.0
1003 JUSTIN LN Austin TX 78757,15.05,2015-03-31 00:00:00,Not cleared,7.0,THEFT,I,30.32936427457502,,1003 JUSTIN LN,-97.700502411477,Theft,2015-03-23 00:00:00,20155012094.0,3120345.0,10096167.0,2015.0,78757.0
501 E KOENIG LN Austin TX 78751,15.03,2015-03-24 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,501 E KOENIG LN,-97.700502411477,Theft,2015-01-14 00:00:00,2015140809.0,3122662.0,10089705.0,2015.0,78751.0
1941 GASTON PLACE DR Austin TX 78723,21.06,2015-01-15 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,1941 GASTON PLACE DR,-97.700502411477,Theft,2015-01-01 00:00:00,20155000014.0,3130926.0,10087173.0,2015.0,78723.0
2012 NORTHRIDGE DR Austin TX 78723,21.06,2015-02-18 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,2012 NORTHRIDGE DR,-97.700502411477,Burglary,2015-02-13 00:00:00,2015441427.0,3130867.0,10086359.0,2015.0,78723.0
(30.329428 -97.678638),18.34,2014-10-24 00:00:00,Not cleared,1.0,THEFT FROM AUTO,I,30.329428,(30.329428-97.678638),2104 E ANDERSON LN WB,-97.678638,Theft: BOV,2014-10-17 00:00:00,20145046115.0,3134173.0,10093757.0,2014.0,78754.0
6908 BLOCK DREXEL DR Austin TX 78723,21.13,2015-07-29 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,6908 BLOCK DREXEL DR,-97.700502411477,Burglary,2015-07-23 00:00:00,20152040683.0,3135178.0,10089575.0,2015.0,78723.0
7114 N IH 35 SVRD SB Austin TX 78752,15.03,2015-09-09 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,7114 N IH 35 SVRD SB,-97.700502411477,Theft,2015-08-22 00:00:00,20155036991.0,3125688.0,10094563.0,2015.0,78752.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-12-08 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-12-08 00:00:00,20153421519.0,3129997.0,10096983.0,2015.0,78753.0
(30.307862 -97.67815),21.07,2014-07-14 00:00:00,Not cleared,1.0,AGG ASSAULT,I,30.307862,(30.307862-97.67815),6103 MANOR RD,-97.67815,Aggravated Assault,2014-07-13 00:00:00,20141941139.0,3134407.0,10085593.0,2014.0,78723.0
1917 CULLEN AVE Austin TX 78757,15.04,2015-09-30 00:00:00,Not cleared,7.0,THEFT,I,30.32936427457502,,1917 CULLEN AVE,-97.700502411477,Theft,2015-09-23 00:00:00,20155042047.0,3116631.0,10098767.0,2015.0,78757.0
6010 N IH 35 SVRD SB Austin TX 78752,15.03,2015-12-23 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6010 N IH 35 SVRD SB,-97.700502411477,Theft,2015-12-22 00:00:00,20155055939.0,3124708.0,10090933.0,2015.0,78752.0
(30.318097 -97.706364),21.05,2014-10-21 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.318097,(30.318097-97.706364),1008 REINLI ST,-97.706364,Theft: BOV,2014-10-03 00:00:00,20145043996.0,3125424.0,10089289.0,2014.0,78723.0
(30.314429 -97.672209),21.13,2014-05-06 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.314429,(30.314429-97.672209),6717 TULSA CV,-97.672209,"Burglary / ",,,,,,
(30.338618 -97.692566),18.13,2014-01-16 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-01-15 00:00:00,2014151009.0,3129997.0,10096983.0,2014.0,78753.0
2324 RIDGEPOINT DR Austin TX 78754,18.34,2015-10-06 00:00:00,Not cleared,1.0,BREACH OF COMPUTER SECURITY,I,30.32936427457502,,2324 RIDGEPOINT DR,-97.700502411477,Theft,2015-10-01 00:00:00,20152741079.0,3135411.0,10093681.0,2015.0,78754.0
3410 LYNRIDGE DR Austin TX 78723,21.13,2015-09-01 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,3410 LYNRIDGE DR,-97.700502411477,Theft,2015-07-28 00:00:00,20155033054.0,3138672.0,10088871.0,2015.0,78723.0
7483 CHEVY CHASE DR Austin TX 78752,18.04,2015-11-03 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,7483 CHEVY CHASE DR,-97.700502411477,Theft,2015-10-29 00:00:00,20155047772.0,3125308.0,10096809.0,2015.0,78752.0
1701 BRIARCLIFF BLVD Austin TX 78723,21.06,2015-12-15 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1701 BRIARCLIFF BLVD,-97.700502411477,Theft,2015-12-10 00:00:00,20153441388.0,3129878.0,10087702.0,2015.0,78723.0
(30.319271 -97.689385),21.12,2014-06-04 00:00:00,Not cleared,1.0,BURGLARY NON RESIDENCE,I,30.319271,(30.319271-97.689385),6603 BERKMAN DR,-97.689385,"Burglary / ",,,,,,
5901 N IH 35 SVRD NB Austin TX 78723,21.05,,,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,5901 N IH 35 SVRD NB,-97.700502411477,Theft,2015-04-03 00:00:00,2015931464.0,3125506.0,10089730.0,2015.0,78723.0
(30.325944 -97.688659),18.11,2014-01-16 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.325944,(30.325944-97.688659),1521 REAGAN HILL DR,-97.688659,Theft: BOV,2014-01-15 00:00:00,20145002243.0,3130767.0,10092120.0,2014.0,78752.0
(30.309455 -97.681487),21.12,2014-09-23 00:00:00,Cleared by Exception,1.0,AUTO THEFT,I,30.309455,(30.309455-97.681487),2601 WHELESS LN,-97.681487,Auto Theft,2014-09-22 00:00:00,20142650353.0,3133263.0,10086171.0,2014.0,78723.0
(30.31877 -97.683557),21.12,2014-12-04 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.31877,(30.31877-97.683557),6709 COLUMBIA DR,-97.683557,Theft: BOV,2014-10-28 00:00:00,20145047732.0,3132654.0,10089631.0,2014.0,78723.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-10-04 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-09-28 00:00:00,20152710958.0,3129997.0,10096983.0,2015.0,78753.0
2020 W ANDERSON LN Austin TX 78757,18.18,2015-07-08 00:00:00,Not cleared,7.0,THEFT,I,30.32936427457502,,2020 W ANDERSON LN,-97.700502411477,Theft,2015-06-07 00:00:00,20151580648.0,3118442.0,10102359.0,2015.0,78757.0
1506 DARTMOUTH AVE Austin TX 78757,15.04,2015-02-05 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.32936427457502,,1506 DARTMOUTH AVE,-97.700502411477,Theft,2015-02-02 00:00:00,20155004428.0,3119598.0,10100293.0,2015.0,78757.0
(30.328248 -97.691029),18.12,2014-12-18 00:00:00,Not cleared,4.0,AUTO THEFT,I,30.328248,(30.328248-97.691029),7308 CAMERON RD,-97.691029,Auto Theft,2014-12-18 00:00:00,20143520520.0,3130063.0,10093073.0,2014.0,78752.0
(30.338618 -97.692566),18.13,2014-07-29 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-07-29 00:00:00,20142101023.0,3129997.0,10096983.0,2014.0,78753.0
(30.338618 -97.692566),18.13,,,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-05-10 00:00:00,20145020898.0,3129997.0,10096983.0,2014.0,78753.0
(30.342437 -97.732246),15.05,2014-05-27 00:00:00,Not cleared,7.0,BURGLARY OF RESIDENCE,I,30.342437,(30.342437-97.732246),1807 SANTA CLARA ST,-97.732246,"Burglary / ",,,,,,
(30.32945 -97.690009),18.11,2014-08-05 00:00:00,Not cleared,1.0,THEFT,I,30.32945,(30.32945-97.690009),7517 CAMERON RD,-97.690009,Theft: All Other Larceny,2014-07-29 00:00:00,20145033358.0,3130685.0,10093333.0,2014.0,78752.0
(30.338618 -97.692566),18.13,2014-08-07 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-08-07 00:00:00,20142191540.0,3129997.0,10096983.0,2014.0,78753.0
(30.326755 -97.691779),18.11,2014-07-22 00:00:00,Cleared by Arrest,4.0,AGG ASLT W/MOTOR VEH FAM/DAT V,I,30.326755,(30.326755-97.691779),7213 CAMERON RD,-97.691779,Aggravated Assault,2014-07-18 00:00:00,20141992325.0,3129991.0,10092430.0,2014.0,78752.0
Austin TX 78752,18.12,2015-01-07 00:00:00,Cleared by Arrest,4.0,AGG ROBBERY/DEADLY WEAPON,I,30.32936427457502,,7105 N IH 35 SVRD NB,-97.700502411477,Robbery,2014-11-12 00:00:00,20143160295.0,3126122.0,10094299.0,2014.0,78752.0
1414 RIDGEMONT DR Austin TX 78723,21.04,2015-05-26 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,1414 RIDGEMONT DR,-97.700502411477,Theft,2015-05-23 00:00:00,20155022149.0,3127776.0,10087052.0,2015.0,78723.0
(30.307033 -97.686512),21.06,2014-12-12 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.307033,(30.307033-97.686512),2310 ROGGE LN,-97.686512,"Burglary / ",,,,,,
(30.330504 -97.723464),15.05,2014-05-21 00:00:00,Not cleared,7.0,THEFT,I,30.330504,(30.330504-97.723464),6222 N LAMAR BLVD,-97.723464,Theft: All Other Larceny,2014-05-19 00:00:00,20141391051.0,3119863.0,10093861.0,2014.0,78757.0
(30.334509 -97.707063),18.04,2014-04-20 00:00:00,Not cleared,4.0,THEFT,I,30.334509,(30.334509-97.707063),7200 DUVAL ST,-97.707063,Theft: All Other Larceny,2014-03-13 00:00:00,20145011299.0,3124962.0,10095230.0,2014.0,78752.0
(30.333707 -97.691929),18.12,2014-12-24 00:00:00,Not cleared,4.0,THEFT FROM AUTO,I,30.333707,(30.333707-97.691929),7607 BLESSING AVE,-97.691929,Theft: BOV,2014-12-13 00:00:00,20145054793.0,3129938.0,10094930.0,2014.0,78752.0
